Mach,CD Power-Off
16.98,0.567941558
16.99,0.567931107
17,0.567920668
17.01,0.567910345
17.02,0.567899934
17.03,0.567889536
17.04,0.567879252
17.05,0.567868882
17.06,0.567858623
17.07,0.56784828
17.08,0.567837948
17.09,0.56782773
17.1,0.567817425
17.11,0.567807233
17.12,0.567797054
17.13,0.567786788
17.14,0.567776635
17.15,0.567766395
17.16,0.567756268
17.17,0.567746155
17.18,0.567735953
17.19,0.567725864
17.2,0.567714795
17.21,0.567704405
17.22,0.567693927
17.23,0.567683563
17.24,0.567673209
17.25,0.56766287
17.26,0.567652542
17.27,0.567642226
17.28,0.567631923
17.29,0.567621632
17.3,0.567611353
17.31,0.567600987
17.32,0.567590733
17.33,0.56758049
17.34,0.567570362
17.35,0.567560144
17.36,0.567549938
17.37,0.567539744
17.38,0.567529564
17.39,0.567519397
17.4,0.567509238
17.41,0.567499093
17.42,0.567489059
17.43,0.567478939
17.44,0.567468829
17.45,0.567458831
17.46,0.567448748
17.47,0.567438673
17.48,0.567428612
17.49,0.567418662
17.5,0.567408623
17.51,0.567398697
17.52,0.567388682
17.53,0.56737878
17.54,0.567368788
17.55,0.567358808
17.56,0.567348941
17.57,0.567339084
17.58,0.567329139
17.59,0.567319306
17.6,0.567309385
17.61,0.567299574
17.62,0.567289677
17.63,0.56727989
17.64,0.567270112
17.65,0.567260349
17.66,0.567250496
17.67,0.567240753
17.68,0.567231025
17.69,0.567221205
17.7,0.567211499
17.71,0.567201802
17.72,0.567192117
17.73,0.567182444
17.74,0.567172782
17.75,0.56716313
17.76,0.56715339
17.77,0.56714376
17.78,0.567134145
17.79,0.567124537
17.8,0.567114943
17.81,0.567105357
17.82,0.567095785
17.83,0.567086222
17.84,0.56707667
17.85,0.56706723
17.86,0.567057701
17.87,0.567048181
17.88,0.567038674
17.89,0.567029178
17.9,0.567019692
17.91,0.567010317
17.92,0.567000852
17.93,0.566991401
17.94,0.566981957
17.95,0.566972525
17.96,0.566963206
17.97,0.566953795
17.98,0.566944495
17.99,0.566935106
18,0.566925728
18.01,0.56691646
18.02,0.566907103
18.03,0.566897858
18.04,0.566888521
18.05,0.566879298
18.06,0.566869982
18.07,0.566860678
18.08,0.566851484
18.09,0.5668422
18.1,0.566833028
18.11,0.566823866
18.12,0.566814714
18.13,0.566805473
18.14,0.566796341
18.15,0.566787119
18.16,0.56677801
18.17,0.56676891
18.18,0.56675972
18.19,0.56675064
18.2,0.566741572
18.21,0.566732511
18.22,0.566723362
18.23,0.566714324
18.24,0.566705297
18.25,0.566696278
18.26,0.566687269
18.27,0.56667827
18.28,0.566669282
18.29,0.566660305
18.3,0.566651237
18.31,0.566642279
18.32,0.566633331
18.33,0.566624393
18.34,0.566615465
18.35,0.566606547
18.36,0.566597639
18.37,0.566588741
18.38,0.566579852
18.39,0.566570973
18.4,0.566562206
18.41,0.566553348
18.42,0.566544499
18.43,0.566535659
18.44,0.56652683
18.45,0.56651801
18.46,0.566509301
18.47,0.5665005
18.48,0.56649171
18.49,0.56648303
18.5,0.566474258
18.51,0.566465497
18.52,0.566456745
18.53,0.566448104
18.54,0.566439371
18.55,0.566430648
18.56,0.566422035
18.57,0.56641333
18.58,0.566404738
18.59,0.566396052
18.6,0.566387477
18.61,0.566378811
18.62,0.566370154
18.63,0.566361607
18.64,0.56635297
18.65,0.566344442
18.66,0.566335922
18.67,0.566327314
18.68,0.566318814
18.69,0.566310222
18.7,0.566301742
18.71,0.566293269
18.72,0.566284705
18.73,0.566276253
18.74,0.566267809
18.75,0.566259273
18.76,0.566250847
18.77,0.56624243
18.78,0.566233923
18.79,0.566225523
18.8,0.566217134
18.81,0.566208754
18.82,0.566200384
18.83,0.566192022
18.84,0.566183568
18.85,0.566175225
18.86,0.566166889
18.87,0.566158564
18.88,0.566150246
18.89,0.56614194
18.9,0.566133641
18.91,0.56612535
18.92,0.566117067
18.93,0.566108796
18.94,0.566100533
18.95,0.566092279
18.96,0.566084034
18.97,0.566075796
18.98,0.566067568
18.99,0.56605935
19,0.566051139
19.01,0.566042937
19.02,0.566034743
19.03,0.566026661
19.04,0.566018486
19.05,0.566010319
19.06,0.566002162
19.07,0.565994012
19.08,0.565985972
19.09,0.565977841
19.1,0.565969717
19.11,0.565961702
19.12,0.565953596
19.13,0.5659455
19.14,0.565937409
19.15,0.565929429
19.16,0.565921357
19.17,0.565913294
19.18,0.56590534
19.19,0.565897293
19.2,0.565889354
19.21,0.565881325
19.22,0.565873405
19.23,0.565865394
19.24,0.565857389
19.25,0.565849492
19.26,0.565841605
19.27,0.565833627
19.28,0.565825755
19.29,0.565817792
19.3,0.56580994
19.31,0.565801993
19.32,0.565794158
19.33,0.565786228
19.34,0.565778407
19.35,0.565770594
19.36,0.56576279
19.37,0.565754893
19.38,0.565747106
19.39,0.565739226
19.4,0.565731454
19.41,0.565723691
19.42,0.565715935
19.43,0.565708189
19.44,0.565700349
19.45,0.565692618
19.46,0.565684896
19.47,0.565677182
19.48,0.565669375
19.49,0.565661776
19.5,0.565653985
19.51,0.565646303
19.52,0.565638627
19.53,0.56563096
19.54,0.565623303
19.55,0.565615651
19.56,0.565607908
19.57,0.565600374
19.58,0.565592745
19.59,0.565585126
19.6,0.565577515
19.61,0.565569912
19.62,0.565562316
19.63,0.565554729
19.64,0.565547149
19.65,0.565539576
19.66,0.565532011
19.67,0.565524454
19.68,0.565516906
19.69,0.565509365
19.7,0.565501831
19.71,0.565494405
19.72,0.565486889
19.73,0.565479378
19.74,0.565471875
19.75,0.56546438
19.76,0.565456992
19.77,0.565449513
19.78,0.565442042
19.79,0.565434577
19.8,0.565427221
19.81,0.565419771
19.82,0.56541233
19.83,0.565404995
19.84,0.565397569
19.85,0.565390149
19.86,0.565382837
19.87,0.565375433
19.88,0.565368138
19.89,0.56536075
19.9,0.565353367
19.91,0.565346092
19.92,0.565338726
19.93,0.565331366
19.94,0.565324114
19.95,0.56531687
19.96,0.565309532
19.97,0.565302304
19.98,0.56529498
19.99,0.565287765
20,0.565280458
20.01,0.565273258
20.02,0.565265965
20.03,0.565258779
20.04,0.565251601
20.05,0.56524433
20.06,0.565237165
20.07,0.565229909
20.08,0.565222759
20.09,0.565215617
20.1,0.565208381
20.11,0.565201253
20.12,0.565194133
20.13,0.565186919
20.14,0.565179813
20.15,0.565172713
20.16,0.565165621
20.17,0.565158436
20.18,0.565151358
20.19,0.565144288
20.2,0.565137224
20.21,0.565130166
20.22,0.565123117
20.23,0.565115974
20.24,0.565108938
20.25,0.56510191
20.26,0.565094889
20.27,0.565087874
20.28,0.565080865
20.29,0.565073866
20.3,0.565066872
20.31,0.565059885
20.32,0.565052905
20.33,0.565045832
20.34,0.565038966
20.35,0.565032007
20.36,0.565025055
20.37,0.565018109
20.38,0.56501117
20.39,0.565004239
20.4,0.564997314
20.41,0.564990395
20.42,0.564983485
20.43,0.564976579
20.44,0.564969684
20.45,0.564962791
20.46,0.564955908
20.47,0.564949131
20.48,0.564942258
20.49,0.564935395
20.5,0.564928538
20.51,0.564921688
20.52,0.564914945
20.53,0.564908108
20.54,0.564901276
20.55,0.564894453
20.56,0.564887636
20.57,0.564880925
20.58,0.564874121
20.59,0.564867323
20.6,0.564860633
20.61,0.564853849
20.62,0.564847072
20.63,0.564840301
20.64,0.564833636
20.65,0.56482688
20.66,0.564820227
20.67,0.564813483
20.68,0.564806844
20.69,0.564800112
20.7,0.564793388
20.71,0.564786768
20.72,0.564780055
20.73,0.56477345
20.74,0.56476675
20.75,0.564760158
20.76,0.564753471
20.77,0.56474689
20.78,0.564740216
20.79,0.564733649
20.8,0.564726989
20.81,0.564720435
20.82,0.564713786
20.83,0.564707244
20.84,0.564700609
20.85,0.564694078
20.86,0.564687555
20.87,0.564680938
20.88,0.564674429
20.89,0.564667925
20.9,0.564661327
20.91,0.564654835
20.92,0.56464835
20.93,0.564641771
20.94,0.564635297
20.95,0.564628831
20.96,0.564622271
20.97,0.564615817
20.98,0.564609369
20.99,0.564602926
21,0.564596391
21.01,0.564589961
21.02,0.564583537
21.03,0.564577121
21.04,0.564570709
21.05,0.564564305
21.06,0.564557807
21.07,0.564551412
21.08,0.564545026
21.09,0.564538647
21.1,0.564532271
21.11,0.564525902
21.12,0.56451954
21.13,0.564513083
21.14,0.564506733
21.15,0.564500389
21.16,0.56449405
21.17,0.564487717
21.18,0.564481391
21.19,0.564475071
21.2,0.564468756
21.21,0.564462448
21.22,0.564456145
21.23,0.564449847
21.24,0.564443557
21.25,0.564437273
21.26,0.564430994
21.27,0.56442472
21.28,0.564418553
21.29,0.564412291
21.3,0.564406037
21.31,0.564399787
21.32,0.564393543
21.33,0.564387306
21.34,0.564381073
21.35,0.564374846
21.36,0.564368626
21.37,0.564362512
21.38,0.564356304
21.39,0.5643501
21.4,0.564343902
21.41,0.564337811
21.42,0.564331625
21.43,0.564325445
21.44,0.564319271
21.45,0.564313102
21.46,0.564307038
21.47,0.564300882
21.48,0.564294731
21.49,0.564288683
21.5,0.564282544
21.51,0.564276409
21.52,0.564270281
21.53,0.564264257
21.54,0.564258141
21.55,0.564252029
21.56,0.564246022
21.57,0.564239921
21.58,0.564233926
21.59,0.564227836
21.6,0.564221753
21.61,0.564215774
21.62,0.564209701
21.63,0.564203735
21.64,0.564197672
21.65,0.564191716
21.66,0.564185666
21.67,0.56417972
21.68,0.564173681
21.69,0.564167747
21.7,0.564161719
21.71,0.564155695
21.72,0.564149777
21.73,0.564143864
21.74,0.564137857
21.75,0.564131957
21.76,0.564125962
21.77,0.56412007
21.78,0.564114086
21.79,0.564108205
21.8,0.564102332
21.81,0.564096362
21.82,0.5640905
21.83,0.564084642
21.84,0.56407869
21.85,0.564072841
21.86,0.564066998
21.87,0.564061062
21.88,0.564055231
21.89,0.564049406
21.9,0.564043485
21.91,0.564037669
21.92,0.564031859
21.93,0.564025953
21.94,0.564020156
21.95,0.564014361
21.96,0.564008572
21.97,0.564002789
21.98,0.56399691
21.99,0.563991137
22,0.563985368
22.01,0.563979605
22.02,0.563973748
22.03,0.563968095
22.04,0.563962248
22.05,0.563956506
22.06,0.56395077
22.07,0.563945038
22.08,0.563939312
22.09,0.56393349
22.1,0.563927775
22.11,0.563922163
22.12,0.563916357
22.13,0.563910657
22.14,0.563904961
22.15,0.563899271
22.16,0.563893586
22.17,0.563887905
22.18,0.56388223
22.19,0.56387656
22.2,0.563870895
22.21,0.563865235
22.22,0.56385958
22.23,0.56385393
22.24,0.563848284
22.25,0.563842645
22.26,0.56383701
22.27,0.56383138
22.28,0.563825755
22.29,0.563820135
22.3,0.563814521
22.31,0.563808912
22.32,0.563803306
22.33,0.563797805
22.34,0.563792211
22.35,0.563786621
22.36,0.563781037
22.37,0.563775454
22.38,0.56376988
22.39,0.563764411
22.4,0.563758845
22.41,0.563753283
22.42,0.563747729
22.43,0.563742178
22.44,0.563736732
22.45,0.563731191
22.46,0.563725655
22.47,0.563720123
22.48,0.563714597
22.49,0.563709176
22.5,0.563703658
22.51,0.563698148
22.52,0.56369274
22.53,0.563687237
22.54,0.56368174
22.55,0.563676247
22.56,0.56367086
22.57,0.563665376
22.58,0.563659997
22.59,0.563654524
22.6,0.563649055
22.61,0.563643591
22.62,0.563638231
22.63,0.563632776
22.64,0.563627428
22.65,0.563621982
22.66,0.56361664
22.67,0.563611206
22.68,0.563605773
22.69,0.563600449
22.7,0.563595027
22.71,0.563589611
22.72,0.563584297
22.73,0.563578989
22.74,0.563573586
22.75,0.563568188
22.76,0.563562893
22.77,0.563557506
22.78,0.56355222
22.79,0.563546842
22.8,0.563541566
22.81,0.563536294
22.82,0.563530929
22.83,0.563525668
22.84,0.56352031
22.85,0.563515059
22.86,0.563509711
22.87,0.563504468
22.88,0.563499229
22.89,0.563493894
22.9,0.563488666
22.91,0.56348334
22.92,0.56347812
22.93,0.563470074
22.94,0.56346469
22.95,0.563459311
22.96,0.563453936
22.97,0.563448467
22.98,0.5634431
22.99,0.563437737
23,0.563432282
23.01,0.56342693
23.02,0.563421583
23.03,0.563416141
23.04,0.563410802
23.05,0.56340547
23.06,0.56340014
23.07,0.563394715
23.08,0.563389396
23.09,0.56338408
23.1,0.56337877
23.11,0.563373465
23.12,0.563368062
23.13,0.563362765
23.14,0.563357471
23.15,0.563352184
23.16,0.5633468
23.17,0.563341521
23.18,0.563336247
23.19,0.563330976
23.2,0.56332571
23.21,0.56332045
23.22,0.563315193
23.23,0.563309841
23.24,0.563304594
23.25,0.56329935
23.26,0.563294112
23.27,0.563288876
23.28,0.563283647
23.29,0.563278421
23.3,0.563273199
23.31,0.563267983
23.32,0.563262771
23.33,0.563257564
23.34,0.56325236
23.35,0.563247159
23.36,0.563241966
23.37,0.563236773
23.38,0.563231589
23.39,0.563226407
23.4,0.563221129
23.41,0.563216057
23.42,0.563210888
23.43,0.563205722
23.44,0.563200563
23.45,0.563195408
23.46,0.563190257
23.47,0.563185108
23.48,0.563179965
23.49,0.563174827
23.5,0.563169693
23.51,0.563164563
23.52,0.563159437
23.53,0.563154316
23.54,0.563149199
23.55,0.563144186
23.56,0.563139077
23.57,0.563133973
23.58,0.563128871
23.59,0.563123777
23.6,0.563118684
23.61,0.563113697
23.62,0.563108614
23.63,0.563103534
23.64,0.56309846
23.65,0.563093388
23.66,0.563088421
23.67,0.56308336
23.68,0.563078302
23.69,0.563073248
23.7,0.563068199
23.71,0.563063251
23.72,0.56305821
23.73,0.563053174
23.74,0.563048238
23.75,0.563043211
23.76,0.563038185
23.77,0.563033165
23.78,0.563028249
23.79,0.563023235
23.8,0.563018227
23.81,0.563013322
23.82,0.563008323
23.83,0.563003326
23.84,0.562998433
23.85,0.562993446
23.86,0.562988461
23.87,0.56298358
23.88,0.562978605
23.89,0.562973733
23.9,0.562968767
23.91,0.562963802
23.92,0.562958941
23.93,0.562953988
23.94,0.562949034
23.95,0.562944187
23.96,0.562939243
23.97,0.562934403
23.98,0.562929468
23.99,0.562924636
24,0.562919709
24.01,0.562914885
24.02,0.562909964
24.03,0.56290515
24.04,0.562900237
24.05,0.56289543
24.06,0.562890525
24.07,0.562885724
24.08,0.56288083
24.09,0.562875938
24.1,0.562871148
24.11,0.562866365
24.12,0.562861484
24.13,0.562856708
24.14,0.562851836
24.15,0.562847066
24.16,0.562842203
24.17,0.562837442
24.18,0.562832685
24.19,0.562827832
24.2,0.562823081
24.21,0.562818237
24.22,0.562813495
24.23,0.562808759
24.24,0.562803924
24.25,0.562799194
24.26,0.562794468
24.27,0.562789646
24.28,0.562784927
24.29,0.562780113
24.3,0.562775402
24.31,0.562770696
24.32,0.562765892
24.33,0.562761192
24.34,0.562756498
24.35,0.562751805
24.36,0.562747018
24.37,0.562742334
24.38,0.562737653
24.39,0.562732877
24.4,0.562728204
24.41,0.562723535
24.42,0.562718869
24.43,0.562714208
24.44,0.56270945
24.45,0.562704796
24.46,0.562700144
24.47,0.5626955
24.48,0.562690756
24.49,0.562686117
24.5,0.562681482
24.51,0.562676849
24.52,0.562672221
24.53,0.562667497
24.54,0.562662878
24.55,0.56265826
24.56,0.562653646
24.57,0.562649038
24.58,0.562644431
24.59,0.562639828
24.6,0.562635131
24.61,0.562630535
24.62,0.562625944
24.63,0.562621356
24.64,0.562616771
24.65,0.562612192
24.66,0.562607615
24.67,0.562603043
24.68,0.562598472
24.69,0.562593806
24.7,0.562589245
24.71,0.562584685
24.72,0.562580132
24.73,0.562575579
24.74,0.562571032
24.75,0.562566488
24.76,0.562561946
24.77,0.562557409
24.78,0.562552876
24.79,0.562548346
24.8,0.56254382
24.81,0.562539297
24.82,0.562534777
24.83,0.562530262
24.84,0.562525749
24.85,0.562521241
24.86,0.562516735
24.87,0.562512234
24.88,0.562507737
24.89,0.562503241
24.9,0.562498851
24.91,0.562494362
24.92,0.562489878
24.93,0.562485399
24.94,0.562480921
24.95,0.562476446
24.96,0.562471977
24.97,0.562467511
24.98,0.562463049
24.99,0.562458587
25,0.562454131
0.01,0.494568924
0.02,0.523420505
0.03,0.538276226
0.04,0.543451502
0.05,0.545209039
0.06,0.545516237
0.07,0.545142591
0.08,0.5444339
0.09,0.543560588
0.1,0.542612067
0.11,0.541637214
0.12,0.540663379
0.13,0.539705937
0.14,0.538773379
0.15,0.537870146
0.16,0.536998247
0.17,0.536158226
0.18,0.535349744
0.19,0.534571951
0.2,0.533823695
0.21,0.533103677
0.22,0.532410533
0.23,0.531742895
0.24,0.531099414
0.25,0.530478783
0.26,0.530193719
0.27,0.529929069
0.28,0.529683804
0.29,0.529456845
0.3,0.529247251
0.31,0.529054072
0.32,0.528876511
0.33,0.528713749
0.34,0.528565028
0.35,0.528429684
0.36,0.528307039
0.37,0.528196559
0.38,0.528097441
0.39,0.528009464
0.4,0.527932001
0.41,0.527864575
0.42,0.527806743
0.43,0.527758093
0.44,0.527718234
0.45,0.527686654
0.46,0.527663291
0.47,0.527647689
0.48,0.52763953
0.49,0.527638524
0.5,0.527644397
0.51,0.527656887
0.52,0.527675601
0.53,0.527700598
0.54,0.527731503
0.55,0.527768118
0.56,0.527810237
0.57,0.527857668
0.58,0.527910232
0.59,0.52796761
0.6,0.528029922
0.61,0.52866491
0.62,0.529284012
0.63,0.529907314
0.64,0.530534972
0.65,0.531166709
0.66,0.531802251
0.67,0.532441779
0.68,0.533085028
0.69,0.533731745
0.7,0.534382114
0.71,0.53503589
0.72,0.535692832
0.73,0.536353132
0.74,0.537016566
0.75,0.537682898
0.76,0.538352336
0.77,0.539024658
0.78,0.53969964
0.79,0.540377501
0.8,0.541058021
0.81,0.541740995
0.82,0.542426644
0.83,0.543114759
0.84,0.543805134
0.85,0.544498003
0.86,0.545193161
0.87,0.545890406
0.88,0.546589986
0.89,0.547291691
0.9,0.547995336
0.91,0.554652091
0.92,0.567413307
0.93,0.597631511
0.94,0.640728355
0.95,0.683825198
0.96,0.726922042
0.97,0.770018886
0.98,0.81311573
0.99,0.856212574
1,0.899309418
1.01,0.942406262
1.02,0.985503105
1.03,1.028599949
1.04,1.071696793
1.05,1.114793637
1.06,1.11757478
1.07,1.120445963
1.08,1.123406322
1.09,1.126454785
1.1,1.129590105
1.11,1.132811458
1.12,1.13611757
1.13,1.139364563
1.14,1.139096451
1.15,1.138929738
1.16,1.137901781
1.17,1.136840915
1.18,1.135761595
1.19,1.13446581
1.2,1.132646809
1.21,1.13080586
1.22,1.128945524
1.23,1.127068527
1.24,1.125178324
1.25,1.123277819
1.26,1.121369909
1.27,1.11945726
1.28,1.117542176
1.29,1.115626569
1.3,1.113711956
1.31,1.111799963
1.32,1.109891573
1.33,1.107987886
1.34,1.10608938
1.35,1.104196859
1.36,1.102310852
1.37,1.100431527
1.38,1.098559509
1.39,1.096694564
1.4,1.094837028
1.41,1.093015472
1.42,1.091213178
1.43,1.089417985
1.44,1.087617026
1.45,1.085816127
1.46,1.084021934
1.47,1.082234543
1.48,1.080453919
1.49,1.078679692
1.5,1.076911693
1.51,1.075150139
1.52,1.073394481
1.53,1.071644916
1.54,1.069900939
1.55,1.068162746
1.56,1.066430005
1.57,1.064702587
1.58,1.062980375
1.59,1.061263306
1.6,1.059551142
1.61,1.057843861
1.62,1.056141301
1.63,1.054443567
1.64,1.052750179
1.65,1.051061165
1.66,1.04937671
1.67,1.047696343
1.68,1.046020257
1.69,1.04434824
1.7,1.042680252
1.71,1.041021971
1.72,1.039368026
1.73,1.037718351
1.74,1.036072761
1.75,1.034431337
1.76,1.032793897
1.77,1.031160557
1.78,1.029531101
1.79,1.027905701
1.8,1.026284
1.81,1.024666323
1.82,1.023052519
1.83,1.021442448
1.84,1.019836214
1.85,1.018233727
1.86,1.016634956
1.87,1.015039993
1.88,1.013448743
1.89,1.011861173
1.9,1.010277383
1.91,1.008697277
1.92,1.007120909
1.93,1.005548067
1.94,1.003978974
1.95,1.002413576
1.96,1.000851759
1.97,0.999293632
1.98,0.997739186
1.99,0.996188367
2,0.994641116
2.01,0.993314191
2.02,0.991984108
2.03,0.990658138
2.04,0.989336154
2.05,0.988018298
2.06,0.986704366
2.07,0.985394761
2.08,0.984089027
2.09,0.9827876
2.1,0.981490139
2.11,0.980196917
2.12,0.97890778
2.13,0.977622972
2.14,0.976342172
2.15,0.975065554
2.16,0.973793314
2.17,0.972525066
2.18,0.971130033
2.19,0.969596617
2.2,0.968070825
2.21,0.96653975
2.22,0.964992635
2.23,0.963452417
2.24,0.96191923
2.25,0.960393074
2.26,0.958873723
2.27,0.957361315
2.28,0.955855827
2.29,0.954357081
2.3,0.952865216
2.31,0.951380188
2.32,0.94990188
2.33,0.948430235
2.34,0.946965201
2.35,0.945506935
2.36,0.944055297
2.37,0.942610131
2.38,0.941171572
2.39,0.939739556
2.4,0.938313949
2.41,0.936894836
2.42,0.935482141
2.43,0.93407576
2.44,0.932675887
2.45,0.931282304
2.46,0.929894839
2.47,0.928513639
2.48,0.927138812
2.49,0.92576993
2.5,0.924407311
2.51,0.923050812
2.52,0.921700291
2.53,0.920355814
2.54,0.919017422
2.55,0.91768482
2.56,0.916358232
2.57,0.915037484
2.58,0.913722586
2.59,0.912413581
2.6,0.911110119
2.61,0.90981254
2.62,0.908520609
2.63,0.907234284
2.64,0.905953622
2.65,0.904678438
2.66,0.903408722
2.67,0.902144623
2.68,0.900885826
2.69,0.899632655
2.7,0.898384717
2.71,0.8971421
2.72,0.895904677
2.73,0.894672665
2.74,0.893445741
2.75,0.89222392
2.76,0.891007298
2.77,0.889795733
2.78,0.888589122
2.79,0.887387586
2.8,0.886191014
2.81,0.884999253
2.82,0.883812447
2.83,0.882630463
2.84,0.881453161
2.85,0.880280644
2.86,0.879112726
2.87,0.877949423
2.88,0.876790783
2.89,0.875636746
2.9,0.874487092
2.91,0.873342093
2.92,0.87220136
2.93,0.871065055
2.94,0.869933016
2.95,0.868805329
2.96,0.867681874
2.97,0.86656252
2.98,0.86544743
2.99,0.864336402
3,0.863229435
3.01,0.862164846
3.02,0.861148727
3.03,0.860136675
3.04,0.859128644
3.05,0.858124573
3.06,0.85712452
3.07,0.856128417
3.08,0.855136305
3.09,0.854148143
3.1,0.853163802
3.11,0.852183527
3.12,0.85120703
3.13,0.850234434
3.14,0.849265878
3.15,0.848301061
3.16,0.84734005
3.17,0.846382904
3.18,0.845429714
3.19,0.844480142
3.2,0.843534505
3.21,0.842592683
3.22,0.841654599
3.23,0.840720196
3.24,0.839789709
3.25,0.838862768
3.26,0.837939623
3.27,0.83702024
3.28,0.836104521
3.29,0.835192414
3.3,0.834284013
3.31,0.833379335
3.32,0.832478162
3.33,0.83158078
3.34,0.830686827
3.35,0.829796589
3.36,0.82890982
3.37,0.828026682
3.38,0.827147073
3.39,0.826271097
3.4,0.825398521
3.41,0.824529562
3.42,0.823664034
3.43,0.822801977
3.44,0.82194333
3.45,0.821088168
3.46,0.820236461
3.47,0.81938816
3.48,0.818543332
3.49,0.817701866
3.5,0.816863733
3.51,0.816028982
3.52,0.815197557
3.53,0.814369467
3.54,0.813544658
3.55,0.812723229
3.56,0.811904988
3.57,0.811090156
3.58,0.810278397
3.59,0.809482111
3.6,0.808696724
3.61,0.807914477
3.62,0.807135498
3.63,0.806359559
3.64,0.805586902
3.65,0.804817364
3.66,0.804051051
3.67,0.803287775
3.68,0.802527582
3.69,0.801770493
3.7,0.801016491
3.71,0.800265588
3.72,0.799517658
3.73,0.798772779
3.74,0.798030939
3.75,0.797292086
3.76,0.796556141
3.77,0.795823195
3.78,0.795093297
3.79,0.79436619
3.8,0.793642077
3.81,0.792920955
3.82,0.792202599
3.83,0.791487233
3.84,0.790774587
3.85,0.790064908
3.86,0.789357953
3.87,0.788653947
3.88,0.787952602
3.89,0.787254095
3.9,0.786558349
3.91,0.785865394
3.92,0.785175121
3.93,0.784487624
3.94,0.783802757
3.95,0.783120708
3.96,0.782441213
3.97,0.781764416
3.98,0.781090235
3.99,0.780418843
4,0.779749821
4.01,0.779083586
4.02,0.778419903
4.03,0.777758772
4.04,0.77710018
4.05,0.776444116
4.06,0.775790555
4.07,0.775139602
4.08,0.774491039
4.09,0.773845062
4.1,0.773201441
4.11,0.772560302
4.12,0.771921588
4.13,0.77128532
4.14,0.770651459
4.15,0.770020042
4.16,0.769390892
4.17,0.768764141
4.18,0.768139768
4.19,0.767517654
4.2,0.766897889
4.21,0.766280371
4.22,0.765665279
4.23,0.765052309
4.24,0.764441648
4.25,0.763833269
4.26,0.763227068
4.27,0.762623052
4.28,0.762021273
4.29,0.761421661
4.3,0.760824181
4.31,0.760228805
4.32,0.759635647
4.33,0.759044585
4.34,0.758455707
4.35,0.757868817
4.36,0.757284067
4.37,0.756701278
4.38,0.756120629
4.39,0.755541901
4.4,0.754965283
4.41,0.754390677
4.42,0.753818038
4.43,0.753247393
4.44,0.752678604
4.45,0.752111872
4.46,0.751546974
4.47,0.750984103
4.48,0.750422957
4.49,0.749863812
4.5,0.749306544
4.51,0.748751158
4.52,0.748197537
4.53,0.747645796
4.54,0.747095768
4.55,0.74654768
4.56,0.746001204
4.57,0.745456636
4.58,0.744913761
4.59,0.744372664
4.6,0.743833245
4.61,0.743295566
4.62,0.742759531
4.63,0.742225229
4.64,0.741692563
4.65,0.74116158
4.66,0.740632204
4.67,0.740104502
4.68,0.739578375
4.69,0.739053802
4.7,0.738530883
4.71,0.738009487
4.72,0.73748971
4.73,0.736971341
4.74,0.73645467
4.75,0.73593938
4.76,0.735425552
4.77,0.734913305
4.78,0.734402476
4.79,0.733893098
4.8,0.733385232
4.81,0.732878688
4.82,0.732373633
4.83,0.731869968
4.84,0.731367661
4.85,0.730866716
4.86,0.730367121
4.87,0.729868863
4.88,0.729372035
4.89,0.7288764
4.9,0.728382068
4.91,0.727889027
4.92,0.727397356
4.93,0.726906849
4.94,0.726417581
4.95,0.725929663
4.96,0.725442852
4.97,0.724957266
4.98,0.72447287
4.99,0.723989665
5,0.723507537
5.01,0.723072354
5.02,0.722604839
5.03,0.722138795
5.04,0.721673997
5.05,0.721210538
5.06,0.720748304
5.07,0.720287469
5.08,0.719827844
5.09,0.719369491
5.1,0.718912393
5.11,0.718456456
5.12,0.718001761
5.13,0.717548294
5.14,0.717096035
5.15,0.716644869
5.16,0.716194888
5.17,0.71574607
5.18,0.715298323
5.19,0.714851706
5.2,0.714406123
5.21,0.713961642
5.22,0.713518264
5.23,0.713075892
5.24,0.712634581
5.25,0.712194222
5.26,0.711754916
5.27,0.711316653
5.28,0.710879292
5.29,0.710442848
5.3,0.710007485
5.31,0.709572905
5.32,0.709139293
5.33,0.708706525
5.34,0.708274815
5.35,0.707843811
5.36,0.707413718
5.37,0.706984425
5.38,0.706556012
5.39,0.706128365
5.4,0.7057016
5.41,0.705275459
5.42,0.704850249
5.43,0.704425759
5.44,0.704001975
5.45,0.703578884
5.46,0.70315657
5.47,0.702734919
5.48,0.702314018
5.49,0.701893753
5.5,0.701474013
5.51,0.701055093
5.52,0.700636768
5.53,0.700219022
5.54,0.699801852
5.55,0.699385344
5.56,0.698969279
5.57,0.698553948
5.58,0.698139048
5.59,0.697724638
5.6,0.697310834
5.61,0.696897504
5.62,0.696484651
5.63,0.696072347
5.64,0.695660375
5.65,0.695248956
5.66,0.694837931
5.67,0.694427321
5.68,0.694017199
5.69,0.693607362
5.7,0.693197973
5.71,0.69278895
5.72,0.69238027
5.73,0.691971904
5.74,0.691583792
5.75,0.691210603
5.76,0.690837811
5.77,0.69046519
5.78,0.69009293
5.79,0.689720836
5.8,0.689349074
5.81,0.688977529
5.82,0.688606194
5.83,0.688234968
5.84,0.687864125
5.85,0.687493351
5.86,0.687122754
5.87,0.686752297
5.88,0.686381973
5.89,0.686011779
5.9,0.685641703
5.91,0.685271816
5.92,0.68490192
5.93,0.684532098
5.94,0.684162337
5.95,0.683792618
5.96,0.68342295
5.97,0.683053407
5.98,0.682683664
